Id,EventTitle,EventDescription,StartTime,EndTime,ServerId,EventId,HostId,HostName,RoleId,IsActive,HasEnded,AttendeeCount,AttendeeIds,AttendeeNames,AttendeeStatuses
112,Intro to DJing with Lilith Nocturna,"Our guru will be none other than the lusty Lilith Nocturna‚ who will be initiating you into the mysteries of music, DJing, and track mixing.

Please make sure to download the DJing software at: https://www.virtualdj.com/download/index.html before class.",2025-03-08 22:00:00,2025-03-08 23:00:00,480695542155051010,1345922687134076969,0,clear,1345922686890541118,0,1,3,"211750261922725888,375127938288582659,510003485417275393","basic_bit,dexi__,sillybit666","Attending,Attending,Attending"
111,Vibe Session - Lounge and Cypher - NecroNeko,"Featuring Live DJ NecroNeko! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-03-08 02:00:00,2025-03-08 04:00:00,480695542155051010,1345922686291017839,0,clear,1345922685624127488,0,1,3,"211750261922725888,261014673678270464,758734374119145504","basic_bit,kitpup,touchmesama6","Attending,Attending,Attending"
110,Waltz Practice Day w/ Luni,,2025-03-07 22:00:00,2025-03-07 23:30:00,480695542155051010,1345922684537802853,0,clear,1345922683438633063,0,1,7,"182009410837544960,261014673678270464,581885320576892938,633012337519099914,652350434966634526,708145548976455680,959748368538669056","georgebraham,kitpup,kozykozy,red.riding.hood,sirluni,sqveeb,taglog7","Tentative,Attending,Attending,Attending,Attending,Attending,Attending"
109,Creative Coding Club with Joyful Decay,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-03-06 22:00:00,2025-03-06 23:00:00,480695542155051010,1345922682696241236,0,clear,1345922682155307080,0,1,1,211750261922725888,basic_bit,Attending
108,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-03-06 02:30:00,2025-03-06 03:30:00,480695542155051010,1345922680947347568,0,clear,1345922680502616064,0,1,0,,,
107,Music Production with Embryonic,"We will be having a music production class with the eloquent Embryonic, who will be showing you all how to make beautiful music through the D.A.W. Reaper (which is free!).

Make sure you download the class software at: https://www.reaper.fm/download.php  , https://my.stevenslateaudio.com/product/ssd5-free  , and https://www.pluginboutique.com/ ",2025-03-06 01:00:00,2025-03-06 02:00:00,480695542155051010,1345922679558901866,0,clear,1345922661313679403,0,1,1,261014673678270464,kitpup,Attending
106,Ballroom Bachata With Luni,Our guru will be none other than the luminous Luni‚ who will introduce to us all the style of Bachata! This is a great partner dance to help with being social and gaining rhythm. Come join us and have a blast with each other.,2025-03-05 23:00:00,2025-03-06 00:30:00,480695542155051010,1345922660374286399,0,clear,1345922660135080006,0,1,5,"261014673678270464,581885320576892938,652350434966634526,708145548976455680,959748368538669056","georgebraham,kitpup,kozykozy,sirluni,sqveeb","Attending,Attending,Attending,Attending,Attending"
105,Beginner Unity/Blender - BasicBit,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-03-05 01:00:00,2025-03-05 03:00:00,480695542155051010,1345922658767998996,0,clear,1345922657899647111,0,1,3,"126086140846407680,211750261922725888,764697065351544863","basic_bit,dro29,wickedproxy","Attending,Attending,Attending"
104,Vocal classes with ProfessorK,"Our guru will be none other than the professional ProfessorK, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-03-04 20:00:00,2025-03-04 21:00:00,480695542155051010,1345922656876363849,0,clear,1345922655454363678,0,1,3,"175304048310747137,261014673678270464,527207876113072159","frumpyobject,illucio,kitpup","Attending,Tentative,Attending"
103,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-03-04 19:00:00,2025-03-04 20:00:00,480695542155051010,1345922654343004202,0,clear,1345922652979855523,0,1,1,831383622199541790,danielmight,Attending
102,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

Tonight we will be watching Trick 'r Treat

Synopsis - Interwoven stories demonstrate that some traditions are best not forgotten as the residents (Anna Paquin, Brian Cox, Dylan Baker) of a small town face real ghosts and goblins on Halloween. Tales of terror reveal the consequences of extinguishing a Jack-o-Lantern before midnight and a grumpy hermit's encounter with a sinister trick-or-treater.

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-03-04 02:30:00,2025-03-04 04:30:00,480695542155051010,1345922651440414811,0,clear,1345922650190381136,0,1,1,764697065351544863,wickedproxy,Attending
101,DJ Q&A with DJ Gear Bolt!,"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-03-04 01:00:00,2025-03-04 02:00:00,480695542155051010,1345922649351651368,0,clear,1345922648420384811,0,1,5,"211750261922725888,261014673678270464,375127938288582659,510003485417275393,764697065351544863","basic_bit,dexi__,kitpup,sillybit666,wickedproxy","Attending,Tentative,Attending,Attending,Attending"
100,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-03-03 22:00:00,2025-03-03 23:00:00,480695542155051010,1345922647174938695,0,clear,1345922646054801460,0,1,2,"211750261922725888,416698777089343488","basic_bit,crumblyneptune","Attending,Tentative"
98,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-03-03 01:00:00,2025-03-03 06:00:00,480695542155051010,1343384122604916890,0,clear,1343384122072236132,0,1,3,"211750261922725888,428436921761398784,764697065351544863","basic_bit,theblindprophet,wickedproxy","Attending,Attending,Tentative"
99,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-03-03 01:00:00,2025-03-03 06:00:00,480695542155051010,1345922645006356502,0,clear,1345922642594627687,0,1,1,428436921761398784,theblindprophet,Attending
97,Photography Club with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-03-02 23:00:00,2025-03-03 00:00:00,480695542155051010,1343384120994304053,0,clear,1343384099112353883,0,1,2,"211750261922725888,831383622199541790","basic_bit,danielmight","Attending,Tentative"
96,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-03-02 21:00:00,2025-03-02 22:00:00,480695542155051010,1343384097917108235,0,clear,1343384097614987364,0,1,1,1037506503738937426,anon3ko,Tentative
95,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-03-02 02:30:00,2025-03-02 03:30:00,480695542155051010,1343384096495108270,0,clear,1343384096327598100,0,1,2,"211750261922725888,764697065351544863","basic_bit,wickedproxy","Attending,Tentative"
94,Intro to DJing with Lilith Nocturna,"Our guru will be none other than the lusty Lilith Nocturna‚ who will be initiating you into the mysteries of music, DJing, and track mixing.

Please make sure to download the DJing software at: https://www.virtualdj.com/download/index.html before class.",2025-03-01 22:00:00,2025-03-01 23:00:00,480695542155051010,1343384095702388758,0,clear,1343384095216107671,0,1,2,"211750261922725888,375127938288582659","basic_bit,dexi__","Tentative,Attending"
93,Vibe Session - Lounge and Cypher - VirtuaLilly,"Featuring Live DJ VirtuaLilly! Come chill with us for great music, great vibes, a cypher, and sharing!",2025-03-01 02:00:00,2025-03-01 04:00:00,480695542155051010,1343384094192566362,0,clear,1343384088568004708,0,1,3,"211750261922725888,261014673678270464,764697065351544863","basic_bit,kitpup,wickedproxy","Attending,Attending,Attending"
92,Guide to Go-Go dancing with Gaster,Our guru will be the ghastly Gaster‚ who is a go go dancer and prefect with Ministry Promotions․ They will be sharing tips‚ tricks‚ and ideas they have come up with over their years as a go go dancer․ They plan on going over stretches that help get you warmed up‚ ways to connect with the audience‚ and some ideas to help you‚ if you ever feel like you're not really vibing with the musicǃǃǃ,2025-02-28 01:30:00,2025-02-28 02:30:00,480695542155051010,1343384086688960625,0,clear,1343384080754016257,0,1,2,"95313747517636608,1215347872623497316","oky,starsrebellion","Tentative,Tentative"
91,Yoga Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-02-28 00:00:00,2025-02-28 01:00:00,480695542155051010,1343384079889858620,0,clear,1343384079088746497,0,1,4,"95313747517636608,126086140846407680,175304048310747137,211750261922725888","basic_bit,dro29,illucio,oky","Tentative,Attending,Tentative,Attending"
90,Karokee Night,"This Thursday evening come ► Sing A Song With Us ►  
Karaoke collab! Let's turn up and have a blast singing together!  
Doors open at: <...> and we will go until <...>

Now with 2 microphones for duets **AND QUEST COMPATIBLE!!**

Featuring vocals from our Bombastic Blind Prophet and Fabulous FoxyFoo!!!

The Den:   
https://discord.gg/r7f86gd7PF  
https://vrc.group/THEDEN.1431

The Faceless:  
https://discord.gg/thefaceless  
https://vrchat.com/home/user/usr\_f0ad9938-b547-4de5-8c16-5da58606614b  
https://vrc.group/NOFACE.0408  
https://vrc.group/VRU.4686

||#notacult||",2025-02-27 18:00:00,2025-02-27 23:00:00,480695542155051010,1343384078497353748,0,clear,1343384077314818100,0,1,1,831383622199541790,danielmight,Tentative
89,ASL class with Wardragon,Our guru will be none other than wonderful WarDragon‚ who will be initiating us into the American Sign Language increasing communication with more people!!!,2025-02-27 04:00:00,2025-02-27 05:00:00,480695542155051010,1343384076127699059,0,clear,1343384075435642902,0,1,0,,,
88,Sign Sessions - ASL club - Xanori,"Our guru will be none other than the xany Xanori, who will be hosting the VR ASL Practice sessions! Through VR ASL you will expand your ability to communicate with more people in the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-02-27 02:30:00,2025-02-27 03:30:00,480695542155051010,1343384074403708998,0,clear,1343384073682288641,0,1,0,,,
87,Music Production with Embryonic,"We will be having a music production class with the eloquent Embryonic, who will be showing you all how to make beautiful music through the D.A.W. Reaper (which is free!).

Make sure you download the class software at: https://www.reaper.fm/download.php  , https://my.stevenslateaudio.com/product/ssd5-free  , and https://www.pluginboutique.com/ ",2025-02-27 01:00:00,2025-02-27 02:00:00,480695542155051010,1343384073036628088,0,clear,1343384072327532635,0,1,0,,,
86,Creative Coding Club with Joyful Decay,"Our guru will be none other than the jaunty Joyful Decay, who will be here to help you navigate and demystify the details of p5.JS (JavaScript) to create artwork with coding. **BEGINNER FRIENDLY all that is needed is a Web Browser and keyboard** ! Don't miss out on this amazing opportunity!",2025-02-26 22:00:00,2025-02-26 23:00:00,480695542155051010,1343384070914310186,0,clear,1343384052136411169,0,1,2,"211750261922725888,510003485417275393","basic_bit,sillybit666","Attending,Attending"
85,Guide to Go-Go Dancing with Gregorif,"Our guru will be the graceful Gregorif who is a go go dancer and prefect with Ministry Promotions. They plan on going over stretches that help get you warmed up, ways to connect with the audience, and some ideas to help you, if you ever feel like you're not really vibing with the music!!!",2025-02-26 19:00:00,2025-02-26 20:00:00,480695542155051010,1343384051414728869,0,clear,1343384050903154709,0,1,2,"182009410837544960,831383622199541790","danielmight,red.riding.hood","Attending,Attending"
84,Beginner Unity/Blender - BasicBit,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-02-26 01:00:00,2025-02-26 03:00:00,480695542155051010,1343384049833611277,0,clear,1343384048982294548,0,1,5,"126086140846407680,211750261922725888,510003485417275393,764697065351544863,831383622199541790","basic_bit,danielmight,dro29,sillybit666,wickedproxy","Tentative,Attending,Attending,Tentative,Attending"
83,Vocal classes with ProfessorK,"Our guru will be none other than the professional ProfessorK, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-02-25 20:00:00,2025-02-25 21:00:00,480695542155051010,1343384048151691317,0,clear,1343384047291990108,0,1,3,"182009410837544960,527207876113072159,831383622199541790","danielmight,frumpyobject,red.riding.hood","Attending,Tentative,Tentative"
82,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-02-25 19:00:00,2025-02-25 20:00:00,480695542155051010,1343384046431895552,0,clear,1343384045202968586,0,1,2,"182009410837544960,831383622199541790","danielmight,red.riding.hood","Attending,Attending"
81,Movie Night Mondays,"@Faceless Events @Movie Night

**Horror** Movie Night Mondays  
Starts at <t:1728351000:f>

Tonight we will be watching Trick 'r Treat

Synopsis - Interwoven stories demonstrate that some traditions are best not forgotten as the residents (Anna Paquin, Brian Cox, Dylan Baker) of a small town face real ghosts and goblins on Halloween. Tales of terror reveal the consequences of extinguishing a Jack-o-Lantern before midnight and a grumpy hermit's encounter with a sinister trick-or-treater.

The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-02-25 02:30:00,2025-02-25 04:30:00,480695542155051010,1343384044129488908,0,clear,1343384043059806310,0,1,1,764697065351544863,wickedproxy,Attending
80,Intro to DJing,"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-02-25 01:00:00,2025-02-25 02:00:00,480695542155051010,1343384042044919819,0,clear,1343384040505606167,0,1,4,"163910917870845962,261014673678270464,510003485417275393,764697065351544863","dreivan,kitpup,sillybit666,wickedproxy","Attending,Attending,Attending,Attending"
79,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-02-24 22:00:00,2025-02-24 23:00:00,480695542155051010,1343384039540785164,0,clear,1343384038920028223,0,1,6,"92804996990500864,126086140846407680,169968484263002113,333958698877845504,831383622199541790,1022547160975294566","danielmight,dro29,elliesaurus,hamocorp,madness480,n0cturnal._","Tentative,Attending,Attending,Attending,Attending,Attending"
78,Community Night,"We will be having a blast with The Faceless and friends!!!

Remember, if you come across any games that you think the group would enjoy, all are more than welcome to post about them in <#1195487670319710330> Can't wait to see all of you lovely people there!!!  
Future Activities To Be Announced through Discord Events.

We all get busy, it's part of life, so make sure to join The Faceless discord, go to the top of the discord channel list, and click the corresponding event to register and get notified!!!

||#notacult||",2025-02-24 01:00:00,2025-02-24 06:00:00,480695542155051010,1343384036613160980,0,clear,1343384035757654098,0,1,1,764697065351544863,wickedproxy,Attending
77,Photography Club with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-02-23 23:00:00,2025-02-24 00:00:00,480695542155051010,1340600924959146116,0,clear,1340600923851980832,0,1,1,211750261922725888,basic_bit,Tentative
76,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-02-23 21:00:00,2025-02-23 22:00:00,480695542155051010,1340600922903941120,0,clear,1340600921834655767,0,1,2,"1037506503738937426,1096742748234711090","anon3ko,myspiritway","Attending,Attending"
75,Sign Sessions - ASL club - Xanori,,2025-02-23 02:30:00,2025-02-23 03:30:00,480695542155051010,1340600920764842040,0,clear,1340600920257597503,0,1,1,764697065351544863,wickedproxy,Attending
74,Intro to DJing with Lilith Nocturna,"Our guru will be none other than the lusty Lilith Nocturna‚ who will be initiating you into the mysteries of music, DJing, and track mixing.

Please make sure to download the DJing software at: https://www.virtualdj.com/download/index.html before class.",2025-02-22 22:00:00,2025-02-22 23:00:00,480695542155051010,1340600919540109321,0,clear,1340600918814621696,0,1,3,"375127938288582659,387399668008484864,510003485417275393","dexi__,sillybit666,smallfry3694","Tentative,Tentative,Attending"
73,Beyond Dance with NJNA,"Our guru will be none other than the notable NJNA‚ who will be helping you all out to enhance the dance and performance like never before. She will be covering flow toys, poi, toggles, clothing changes while dancing, interpretive dance, playspace, and using VR to allow you to do more with your dance than you can do IRL.

**PLEASE NOTE:

Warmup time is 15 mins before class. class will start on time. Please plan accordingly! **",2025-02-20 23:00:00,2025-02-21 00:00:00,480695542155051010,1340600917891874847,0,clear,1340600917627506780,0,1,3,"182009410837544960,215954273920483328,261014673678270464","kitpup,passtheketchup,red.riding.hood","Attending,Tentative,Tentative"
72,Yoga/Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-02-20 19:00:00,2025-02-20 20:00:00,480695542155051010,1340600916503564343,0,clear,1340600915064786975,0,1,1,211750261922725888,basic_bit,Attending
71,Sign Sessions - ASL club - Xanori,,2025-02-20 02:30:00,2025-02-20 03:30:00,480695542155051010,1340600914410737664,0,clear,1340600893577629739,0,1,1,428436921761398784,theblindprophet,Attending
70,Music Production with Embryonic,"We will be having a music production class with the eloquent Embryonic, who will be showing you all how to make beautiful music through the D.A.W. Reaper (which is free!).

Make sure you download the class software at: https://www.reaper.fm/download.php  , https://my.stevenslateaudio.com/product/ssd5-free  , and https://www.pluginboutique.com/ ",2025-02-20 01:00:00,2025-02-20 02:00:00,480695542155051010,1340600892734443583,0,clear,1340600892315013212,0,1,2,"221475839156420609,387399668008484864","smallfry3694,wh4tth3huh","Tentative,Attending"
69,Creative Coding Club - Touch Designer,We're going to work through a Touch Designer tutorial today on 2D Texture Slicing!,2025-02-19 22:00:00,2025-02-19 23:00:00,480695542155051010,1340600891220168767,0,clear,1340600890478039101,0,1,2,"211750261922725888,387399668008484864","basic_bit,smallfry3694","Tentative,Attending"
68,Beginner Unity/Blender - Workshop,,2025-02-19 02:00:00,2025-02-19 03:00:00,480695542155051010,1340600889341116487,0,clear,1340600888703844392,0,1,2,"211750261922725888,764697065351544863","basic_bit,wickedproxy","Attending,Attending"
67,Beginner Unity/Blender - BasicBit,"The Faceless:  
[DISCORD](https://discord.gg/thefaceless)  
[VRCHAT GROUP](https://vrc.group/NOFACE.0408)

  
Our Home:  
[VRU GROUP](https://vrc.group/VRU.4686)

||#notacult||",2025-02-19 01:00:00,2025-02-19 02:00:00,480695542155051010,1340600888024371201,0,clear,1340600887675981875,0,1,3,"126086140846407680,211750261922725888,764697065351544863","basic_bit,dro29,wickedproxy","Attending,Tentative,Attending"
66,Vocal classes with ProfessorK,"Our guru will be none other than the professional ProfessorK, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-02-18 20:00:00,2025-02-18 21:00:00,480695542155051010,1340600886941978664,0,clear,1340600886426206311,0,1,2,"148745430996353024,261014673678270464","elkeila,kitpup","Attending,Attending"
65,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-02-18 19:00:00,2025-02-18 20:00:00,480695542155051010,1340600885214183536,0,clear,1340600884765397022,0,1,2,"510003485417275393,831383622199541790","danielmight,sillybit666","Tentative,Attending"
64,DJing Q&A with Dulce Arma,Dulce Arma will be coming in to share their DJing experience and answer any questions you might have!,2025-02-18 01:00:00,2025-02-18 02:00:00,480695542155051010,1340600883582341133,0,clear,1340600882668114062,0,1,5,"211750261922725888,261014673678270464,510003485417275393,764697065351544863,1245196799795527720","basic_bit,hangman_merchants_21368,kitpup,sillybit666,wickedproxy","Attending,Attending,Attending,Attending,Attending"
63,Breakin' Class with Ellie,Our guru will be none other than the extraordinary Elliesaurus from The Temple and Virtual Open Dance Studio (VODS)‚ who will be directing us all in the beautiful art of break dancing!,2025-02-17 22:00:00,2025-02-17 23:00:00,480695542155051010,1340600880008921118,0,clear,1340600878994034779,0,1,3,"92804996990500864,126086140846407680,831383622199541790","danielmight,dro29,elliesaurus","Tentative,Attending,Attending"
61,Photography Club with Thunderhook,"Our guru will be none other than the thoughtful Thunderhook, who will be here to help you start seeing things from different angles and perspectives! Through photography you will appreciate the world around you in a whole new way! Don't miss out on this amazing opportunity!",2025-02-16 23:00:00,2025-02-17 00:00:00,480695542155051010,1338389880060776488,0,clear,1338389879352201329,0,1,6,"107570567015579648,206146702464385024,211750261922725888,233643508416774145,764697065351544863,831383622199541790","basic_bit,danielmight,evebynx,gabrielvis8,terminallyeevee,wickedproxy","Tentative,Attending,Tentative,Tentative,Tentative,Attending"
60,Faceless Meditation,Come relax with us and get lost in the ancient practice of meditation!,2025-02-16 21:00:00,2025-02-16 22:00:00,480695542155051010,1338389878777581588,0,clear,1338389877976338452,0,1,3,"211750261922725888,233643508416774145,919914140670234634","basic_bit,nekobro_123,terminallyeevee","Tentative,Tentative,Attending"
59,Intro to DJing with Lilith Nocturna,"Our guru will be none other than the lusty Lilith Nocturna‚ who will be initiating you into the mysteries of music, DJing, and track mixing.

Please make sure to download the DJing software at: https://www.virtualdj.com/download/index.html before class.",2025-02-15 22:00:00,2025-02-15 23:00:00,480695542155051010,1338389877288337438,0,clear,1338389855545065504,0,1,2,"233643508416774145,261014673678270464","kitpup,terminallyeevee","Attending,Tentative"
58,Ballroom dance class with Luni,Our guru will be none other than Liminal Luni‚ who will be showing us all the beautiful art of Ballroom Dancing to impress and mesmerize the masses!!!,2025-02-14 22:00:00,2025-02-14 23:00:00,480695542155051010,1338389854441963633,0,clear,1338389854018338837,0,1,3,"233643508416774145,708145548976455680,831383622199541790","danielmight,sqveeb,terminallyeevee","Attending,Attending,Attending"
57,Guide to Go-Go dancing with Gaster,Our guru will be the ghastly Gaster‚ who is a go go dancer and prefect with Ministry Promotions․ They will be sharing tips‚ tricks‚ and ideas they have come up with over their years as a go go dancer․ They plan on going over stretches that help get you warmed up‚ ways to connect with the audience‚ and some ideas to help you‚ if you ever feel like you're not really vibing with the musicǃǃǃ,2025-02-14 01:30:00,2025-02-14 02:30:00,480695542155051010,1338389852768567368,0,clear,1338389851967459379,0,1,5,"95313747517636608,105427667146293248,233643508416774145,525436840774336542,831383622199541790","danielmight,gaster04,kiotakashi,oky,terminallyeevee","Attending,Attending,Attending,Attending,Tentative"
56,Yoga Stretching with BASICBIT,Our guru will be none other than the brilliant BASICBIT‚ who will be stretching you all out and doing some yoga poses to help bring you spiritual and physical health and wellness.,2025-02-14 00:00:00,2025-02-14 01:00:00,480695542155051010,1338389851728384061,0,clear,1338389851187187774,0,1,6,"95313747517636608,105427667146293248,126086140846407680,211750261922725888,831383622199541790,1302376711719227393","basic_bit,danielmight,dro29,kiotakashi,oky,otto_1996_39331","Tentative,Attending,Attending,Tentative,Attending,Attending"
55,Beyond Dance with NJNA,"Our guru will be none other than the notable NJNA‚ who will be helping you all out to enhance the dance and performance like never before. She will be covering flow toys, poi, toggles, clothing changes while dancing, interpretive dance, playspace, and using VR to allow you to do more with your dance than you can do IRL.

**PLEASE NOTE:

Warmup time is 15 mins before class. class will start on time. Please plan accordingly! **",2025-02-13 23:00:00,2025-02-14 00:00:00,480695542155051010,1338389850545721435,0,clear,1338389849794678836,0,1,2,"105427667146293248,233643508416774145","kiotakashi,terminallyeevee","Tentative,Attending"
54,ASL class with Wardragon,Our guru will be none other than wonderful WarDragon‚ who will be initiating us into the American Sign Language increasing communication with more people!!!,2025-02-13 04:00:00,2025-02-13 05:00:00,480695542155051010,1338389848582520852,0,clear,1338389847618093066,0,1,2,"233643508416774145,708145548976455680","sqveeb,terminallyeevee","Tentative,Attending"
53,Music Production with Embryonic,"We will be having a music production class with the eloquent Embryonic, who will be showing you all how to make beautiful music through the D.A.W. Reaper (which is free!).

Make sure you download the class software at: https://www.reaper.fm/download.php  , https://my.stevenslateaudio.com/product/ssd5-free  , and https://www.pluginboutique.com/ ",2025-02-13 01:00:00,2025-02-13 02:00:00,480695542155051010,1338389846695346260,0,clear,1338389846036844629,0,1,2,"233643508416774145,718150787670212759","skulteran,terminallyeevee","Attending,Attending"
52,Ballroom Bachata With Luni,Our guru will be none other than the luminous Luni‚ who will introduce to us all the style of Bachata! This is a great partner dance to help with being social and gaining rhythm. Come join us and have a blast with each other.,2025-02-12 23:30:00,2025-02-13 00:30:00,480695542155051010,1338389845177008221,0,clear,1338389823165173842,0,1,1,708145548976455680,sqveeb,Attending
51,Creative Coding Club with BASICBIT,Come hang out and code with us! BASICBIT will be leading the session this week.,2025-02-12 22:00:00,2025-02-12 23:00:00,480695542155051010,1338389821999288374,0,clear,1338389821013360732,0,1,1,211750261922725888,basic_bit,Attending
50,Guide to Go-Go Dancing with Gregorif,"Our guru will be the graceful Gregorif who is a go go dancer and prefect with Ministry Promotions. They plan on going over stretches that help get you warmed up, ways to connect with the audience, and some ideas to help you, if you ever feel like you're not really vibing with the music!!!",2025-02-12 19:00:00,2025-02-12 20:00:00,480695542155051010,1338389820262584360,0,clear,1338389819465793568,0,1,3,"434252213158936576,607474015694487553,831383622199541790","arrowls,danielmight,mukechiltmal","Attending,Attending,Tentative"
49,Beginner Unity/Blender - Workshop,,2025-02-12 02:00:00,2025-02-12 03:00:00,480695542155051010,1338389817603526732,0,clear,1338389816810799115,0,1,6,"105427667146293248,211750261922725888,468614801896243200,764697065351544863,821214940719218720,831383622199541790","0_no.name_0,basic_bit,danielmight,kiotakashi,mrwattsvr,wickedproxy","Tentative,Tentative,Attending,Attending,Attending,Attending"
48,3D Modeling Class with Merton,Merton will be continuing his series on Avatar Optimization today!,2025-02-12 01:00:00,2025-02-12 02:00:00,480695542155051010,1338389816420732949,0,clear,1338389815535730791,0,1,6,"211750261922725888,385523000549703682,708145548976455680,821214940719218720,831383622199541790,1063573805160747068",".dayhawk,basic_bit,danielmight,mrwattsvr,skye7734,sqveeb","Tentative,Tentative,Attending,Attending,Attending,Attending"
47,Vocal classes with ProfessorK,"Our guru will be none other than the professional ProfessorK, who will be here to help you stretch your vocal cords and make the most out of your beautiful voices. Don't miss out on this amazing opportunity!",2025-02-11 20:00:00,2025-02-11 21:00:00,480695542155051010,1338389814512455682,0,clear,1338389814088568903,0,1,1,1063573805160747068,.dayhawk,Attending
46,Wotagei with Ruriki,"Our guru will be the radiant Ruriki‚ who will be showing us all the beautiful art of Japanese light stick dancing, Wotagei!!!",2025-02-11 19:00:00,2025-02-11 20:00:00,480695542155051010,1338389813346439239,0,clear,1338389812331286531,0,1,2,"831383622199541790,1037506503738937426","anon3ko,danielmight","Tentative,Attending"
62,Test,Test,2025-02-11 16:00:00,2025-02-11 17:00:00,480695542155051010,1338953257296465940,0,clear,1338953251529162762,0,1,0,,,
45,Intro to DJing,"The Faceless will be initiating you into the mysteries of music, DJing, and track mixing, as well as the history behind it and where it's going.",2025-02-11 01:00:00,2025-02-11 02:00:00,480695542155051010,1338389811471585320,0,clear,1338389810909286470,0,1,3,"211750261922725888,261014673678270464,764697065351544863","basic_bit,kitpup,wickedproxy","Attending,Attending,Tentative"
